Customer_ID,Customer_Name,Gender,Age,Email,Phone,City,Province,Country,Product_ID,Product_Name,Category,Brand,Unit_Price,Order_ID,Order_Date,Quantity,Discount,Tax,Total_Amount,Payment_Method,Sales_Channel,Warehouse,Delivery_Status,Delivery_Days,Salesperson,Region,Customer_Satisfaction,Loyalty_Score,Return_Flag
,Customer_22,female,-5,invalid-email,,Kathmandu,Gandaki,Nepal,P473,Product_366,Office Supplies,DataMax,49705.62,,11/12/2025,0,29.25,7.93,,Bank Transfer,Online,WH-A,Cancelled,1,SP_87,West,,31,
CUST2623,Customer_2162,male,,user2622@company.com,,Kathmandu,Lumbini,India,,Product_240,Office Supplies,TechPro,-100,ORD-12622,12/12/2025,14,27.14,1.92,,Bank Transfer,Wholesale,WH-C,deliverd,,SP_46,East,2,,
,Customer_154,F,,user2623@gmail.com,,ktm,Gandaki,Nepal,,Product_277,I.T.,CloudWare,-100,,12/4/2025,3,5.26,13.7,712425.81,Bank Transfer,Wholesale,WH-A,deliverd,-2,SP_41,East,,77,No
,Customer_172,F,150,,12345,ktm,Gandaki,India,P331,Product_466,I.T.,CloudWare,-100,,17/09/2025,0,10.32,8.87,,Bank Transfer,Retail,WH-C,deliverd,14,SP_9,Central,3,,No
CUST2626,Customer_720,,,user2625@company.com,9861174672,Butwal,Madhesh,Bangladesh,,Product_327,Office Supplies,CloudWare,,,,-3,12.57,4.09,,Cash,Wholesale,WH-B,Pending,10,SP_72,East,3,,Yes
CUST2627,Customer_2205,,-5,,,Butwal,Madhesh,India,,Product_208,I.T.,SmartX,-100,,13/03/2025,20,13.98,6.95,,Card,Wholesale,WH-A,deliverd,-2,SP_33,East,1,6,No
,Customer_1567,male,,,9858845271,Kathmandu ,Madhesh,Bangladesh,,Product_238,Furniture,TechPro,-100,,4/2/2025,-3,21.65,12.84,4460.3,eSewa,Wholesale,WH-B,Cancelled,-2,SP_77,East,4,29,Y
CUST2629,Customer_1329,Female,,,,Nepalgunj,Bagmati,Nepal,,Product_447,Furniture,Nova,,ORD-12628,3/23/2025,1,8.85,9.01,85723.81,Card,Retail,WH-C,Pending,10,SP_13,West,1,,Yes
,Customer_717,Female,150,invalid-email,12345,Kathmandu ,Madhesh,Nepal,,Product_13,Office Supplies,CloudWare,,,1/11/2025,-3,13.6,12.21,,eSewa,Wholesale,WH-C,Shipped,-2,SP_39,Central,,,N
,Customer_1348,male,150,,12345,Nepalgunj,Lumbini,Bangladesh,,Product_67,Electronics,TechPro,-100,ORD-12630,6/5/2025,0,21.8,14.04,,Cash,Online,WH-A,Cancelled,4,SP_28,Central,,,Yes
CUST2632,Customer_2256,Male,-5,user2631@company.com,12345,Biratnagar,Koshi,India,,Product_230,Furniture,CloudWare,-100,,,0,18.28,2.33,,Khalti,Online,WH-B,Shipped,12,SP_70,Central,99,,
CUST2633,Customer_2177,female,150,user2632@company.com,,Biratnagar,Bagmati,Nepal,P480,Product_370,Office Supplies,DataMax,,ORD-12632,9/16/2025,0,24.85,3.21,97241.75,Khalti,Online,WH-C,Pending,-2,SP_59,West,4,,Y
,Customer_1430,F,-5,invalid-email,,Biratnagar,Lumbini,Bangladesh,,Product_369,IT,CloudWare,,ORD-12633,3/5/2025,0,15.82,9.37,84712.19,Card,Wholesale,WH-B,Pending,,SP_33,East,5,,Y
,Customer_1671,F,-5,user2634@company.com,,Butwal,Bagmati,Nepal,P505,Product_258,Electronics,DataMax,38572.69,,,-3,24.8,12.31,,Bank Transfer,Retail,WH-C,Delivered,,SP_48,Central,2,90,
CUST2636,Customer_1147,M,,invalid-email,9851355916,Butwal,Lumbini,Bangladesh,,Product_443,IT,Nova,,,,-3,23.56,7.2,,eSewa,Online,WH-B,Cancelled,,SP_98,East,99,2,N
,Customer_2372,Female,,user2636@gmail.com,,Lalitpur,Lumbini,Nepal,,Product_37,Electronics,TechPro,,ORD-12636,2/8/2025,-3,18.69,1.66,55344.91,Bank Transfer,Wholesale,WH-A,deliverd,-2,SP_37,East,4,,Y
C-2638,Customer_1584,Female,-5,user2637@gmail.com,9867274498,ktm,Gandaki,Bangladesh,,Product_61,IT,SmartX,27206.35,ORD-12637,22/03/2025,0,17.36,1.04,,Card,Wholesale,WH-B,Shipped,,SP_97,Central,99,,No
,Customer_1360,Male,,user2638@gmail.com,,Biratnagar,Bagmati,India,,Product_235,Electronics,SmartX,8718.44,,10/1/2025,14,25.77,5.19,,Card,Retail,WH-A,Delivered,4,SP_56,East,,,Yes
CUST2640,Customer_940,M,,,9888571085,Kathmandu ,Madhesh,Nepal,P198,Product_213,Electronics,TechPro,,,2/25/2025,-3,4.46,2.36,944712.22,Cash,Wholesale,WH-A,Cancelled,7,SP_86,West,4,51,
C-2641,Customer_196,Female,-5,,12345,Lalitpur,Lumbini,Bangladesh,,Product_273,Electronics,Nova,-100,ORD-12640,9/7/2025,9,6.8,1.11,55053.74,eSewa,Retail,WH-A,Shipped,-2,SP_68,West,5,96,N
CUST2642,Customer_1607,Female,,user2641@gmail.com,9828989084,Kathmandu ,Bagmati,Nepal,,Product_214,Office Supplies,CloudWare,23931.29,,6/27/2025,0,21.56,7.74,937714.4,Bank Transfer,Retail,WH-B,deliverd,-2,SP_48,East,99,6,
CUST2643,Customer_160,male,,,9846284591,Dharan,Koshi,Bangladesh,P148,Product_193,I.T.,CloudWare,,,,0,25.61,1.52,,Khalti,Wholesale,WH-A,Pending,,SP_13,West,2,90,No
,Customer_2453,M,25,user2643@gmail.com,,Pokhara,Bagmati,Bangladesh,P398,Product_412,Furniture,Nova,-100,,,-3,6.79,14.61,813482.83,Card,Wholesale,WH-B,Delivered,12,SP_83,Central,99,,No
C-2645,Customer_248,,50,,,Biratnagar,Koshi,India,,Product_92,Electronics,TechPro,-100,,4/9/2025,0,13.59,6.5,762451.35,Bank Transfer,Online,WH-C,Delivered,-2,SP_63,East,5,13,Y
CUST2646,Customer_613,M,,user2645@company.com,,Kathmandu ,Koshi,Bangladesh,P191,Product_418,Information Technology,TechPro,,,25/05/2025,-3,1.65,2.64,38224.06,Khalti,Wholesale,WH-A,Shipped,-2,SP_41,West,1,,Y
,Customer_1898,male,,,12345,Kathmandu,Koshi,Bangladesh,,Product_327,Furniture,TechPro,,,,-3,24.06,1.73,40748.36,Card,Online,WH-A,Pending,,SP_77,Central,4,87,Y
,Customer_1451,,,,,Biratnagar,Gandaki,Bangladesh,,Product_401,Electronics,SmartX,26929.02,,16/09/2025,0,11.46,14.35,84794.77,Card,Retail,WH-C,Shipped,,SP_13,Central,,43,
,Customer_578,female,,invalid-email,12345,ktm,Koshi,Bangladesh,,Product_387,Office Supplies,Nova,,ORD-12648,,0,23.61,13.39,,eSewa,Wholesale,WH-A,Shipped,3,SP_10,West,,84,No
C-2650,Customer_740,male,-5,user2649@gmail.com,12345,Lalitpur,Gandaki,Bangladesh,,Product_304,Office Supplies,TechPro,-100,,,0,27.68,6.58,554323.1,Bank Transfer,Online,WH-A,deliverd,2,SP_7,Central,5,,N
C-2651,Customer_2265,male,-5,,9892965133,Kathmandu ,Bagmati,Nepal,P710,Product_217,Furniture,DataMax,,ORD-12650,24/04/2025,-3,7.73,14.14,,Bank Transfer,Wholesale,WH-C,Pending,1,SP_22,East,,48,Yes
C-2652,Customer_383,female,-5,invalid-email,12345,Nepalgunj,Lumbini,Nepal,,Product_202,Information Technology,CloudWare,-100,,9/12/2025,0,7.77,4.13,763633.9,Bank Transfer,Retail,WH-A,Shipped,,SP_12,West,5,,
CUST2653,Customer_1112,female,,user2652@gmail.com,12345,Butwal,Madhesh,Nepal,,Product_276,Electronics,TechPro,,ORD-12652,3/4/2025,0,9.51,9.17,,Bank Transfer,Wholesale,WH-A,Delivered,9,SP_63,Central,,61,N
,Customer_29,Female,,invalid-email,9846932655,Pokhara,Gandaki,Bangladesh,,Product_105,I.T.,TechPro,-100,ORD-12653,,13,1.15,2.78,,Bank Transfer,Wholesale,WH-C,Delivered,7,SP_60,East,2,89,
C-2655,Customer_1290,M,,,,Kathmandu ,Bagmati,Bangladesh,,Product_156,Office Supplies,DataMax,-100,,11/11/2025,0,26.67,2.61,876218.57,Bank Transfer,Wholesale,WH-B,Delivered,-2,SP_2,Central,,83,No
C-2656,Customer_2457,,150,invalid-email,12345,Nepalgunj,Lumbini,Nepal,,Product_129,IT,DataMax,,,,0,7.94,11.78,,Bank Transfer,Retail,WH-A,Cancelled,,SP_60,East,99,,N
,Customer_1524,Male,-5,,,Kathmandu ,Madhesh,Bangladesh,,Product_454,Electronics,DataMax,,,6/1/2025,1,19.22,6.71,,Bank Transfer,Online,WH-C,deliverd,,SP_20,East,,,N
C-2658,Customer_1985,Female,150,,9873943504,Nepalgunj,Bagmati,India,P153,Product_44,Electronics,Nova,-100,,21/03/2025,8,11.24,6.7,746767.72,eSewa,Online,WH-B,Cancelled,9,SP_39,East,99,79,No
C-2659,Customer_1711,F,-5,invalid-email,12345,Kathmandu,Koshi,Nepal,,Product_326,Office Supplies,DataMax,,,5/14/2025,-3,23.46,4.57,,eSewa,Retail,WH-A,deliverd,6,SP_93,East,,,Yes
,Customer_1106,Female,-5,user2659@company.com,,ktm,Lumbini,India,P627,Product_271,Furniture,DataMax,42205.16,,10/25/2025,0,23.2,12.53,,eSewa,Online,WH-C,Delivered,-2,SP_33,Central,3,,Yes
,Customer_1173,Male,-5,invalid-email,9847511114,Pokhara,Madhesh,Bangladesh,P270,Product_392,Office Supplies,DataMax,37619.53,ORD-12660,6/19/2025,2,10.32,14.42,730255.62,Bank Transfer,Retail,WH-A,Shipped,-2,SP_53,East,2,92,No
C-2662,Customer_2187,Female,-5,user2661@company.com,9881571984,Pokhara,Madhesh,Bangladesh,P587,Product_132,Furniture,CloudWare,,,19/04/2025,0,13.4,10.93,32532.37,Bank Transfer,Retail,WH-B,Pending,,SP_25,Central,1,,Yes
C-2663,Customer_588,F,-5,,,ktm,Koshi,Bangladesh,P514,Product_215,Information Technology,DataMax,-100,,4/5/2025,0,22.44,12.32,965321.17,Bank Transfer,Wholesale,WH-C,Delivered,,SP_48,East,4,,Yes
,Customer_1594,female,60,,,ktm,Madhesh,India,,Product_14,Electronics,DataMax,,ORD-12663,24/05/2025,12,4.55,11.19,,eSewa,Retail,WH-B,deliverd,6,SP_39,East,,,Y
CUST2665,Customer_33,M,150,invalid-email,,Kathmandu,Koshi,Nepal,P972,Product_170,Information Technology,CloudWare,13909.42,,,13,29.76,6.81,5624.59,Card,Retail,WH-A,Pending,,SP_30,West,2,91,No
,Customer_2224,F,,,,Nepalgunj,Lumbini,Bangladesh,,Product_180,IT,Nova,-100,ORD-12665,26/06/2025,7,24.31,9.04,23057.79,Khalti,Wholesale,WH-C,Pending,2,SP_94,West,99,,No
C-2667,Customer_1715,F,150,,,Lalitpur,Lumbini,Bangladesh,,Product_440,Office Supplies,TechPro,,,7/2/2025,0,16.64,9.38,,Bank Transfer,Retail,WH-C,Shipped,-2,SP_66,West,99,39,Yes
,Customer_1546,Female,,user2667@company.com,12345,Pokhara,Koshi,Nepal,P803,Product_211,I.T.,DataMax,36019.24,,20/11/2025,14,11.22,9.43,,Khalti,Online,WH-B,Shipped,-2,SP_97,Central,5,,Y
,Customer_1985,Male,150,user2668@company.com,12345,Butwal,Madhesh,Bangladesh,,Product_120,IT,SmartX,,,4/27/2025,0,11.19,2.14,,Khalti,Wholesale,WH-B,Delivered,-2,SP_41,Central,99,,Y
,Customer_254,male,,user2669@gmail.com,,Kathmandu ,Gandaki,Bangladesh,P864,Product_31,Electronics,CloudWare,-100,ORD-12669,12/4/2025,16,5.6,11.06,,Khalti,Online,WH-B,Pending,,SP_54,West,1,26,No
C-2671,Customer_742,male,70,user2670@company.com,,Kathmandu,Bagmati,India,P364,Product_168,IT,CloudWare,,ORD-12670,,0,25.89,6.7,,eSewa,Wholesale,WH-C,Delivered,,SP_43,Central,,14,Y
CUST2672,Customer_805,,-5,invalid-email,,Biratnagar,Koshi,India,P719,Product_100,Electronics,DataMax,-100,,4/21/2025,-3,13.9,2.98,15129.04,Bank Transfer,Retail,WH-A,Shipped,,SP_66,West,4,55,Yes
,Customer_682,female,-5,,12345,Dharan,Bagmati,India,,Product_211,Office Supplies,DataMax,,ORD-12672,,0,6.28,11.47,,Cash,Retail,WH-C,Delivered,-2,SP_60,East,,24,N
CUST2674,Customer_1837,male,-5,user2673@company.com,9864298624,Biratnagar,Bagmati,Nepal,,Product_489,Office Supplies,Nova,,,9/2/2025,18,11.12,2.74,,eSewa,Wholesale,WH-B,Delivered,-2,SP_45,West,5,67,N
,Customer_258,F,150,user2674@gmail.com,,Kathmandu ,Gandaki,India,P919,Product_431,Electronics,DataMax,,ORD-12674,,0,10.12,13.7,32366.12,Khalti,Online,WH-A,deliverd,-2,SP_22,East,2,28,
,Customer_1780,M,,,12345,Lalitpur,Lumbini,India,,Product_12,I.T.,TechPro,37501.33,,24/11/2025,-3,12.14,2.75,,Cash,Online,WH-A,Cancelled,7,SP_72,West,3,9,No
CUST2677,Customer_970,male,26,invalid-email,12345,Dharan,Gandaki,Bangladesh,,Product_136,Electronics,CloudWare,30560.72,,,5,0.31,1.24,13995.89,Khalti,Wholesale,WH-A,deliverd,,SP_98,Central,99,,
,Customer_1688,male,150,,12345,Biratnagar,Bagmati,Nepal,P694,Product_122,Electronics,TechPro,-100,ORD-12677,1/11/2025,-3,14.1,6.88,24090.86,eSewa,Retail,WH-B,Shipped,,SP_97,East,4,,Y
C-2679,Customer_1108,Male,,invalid-email,9851484530,Kathmandu,Lumbini,India,,Product_98,Electronics,SmartX,,,1/6/2025,-3,3.18,4.62,,Card,Retail,WH-A,Delivered,15,SP_43,East,,,Yes
,Customer_40,,-5,,9870617126,Kathmandu,Bagmati,Nepal,,Product_498,I.T.,TechPro,13539.73,,6/11/2025,17,19.13,5.64,578352.44,Khalti,Retail,WH-A,Shipped,12,SP_44,East,2,28,
,Customer_2249,female,150,user2680@gmail.com,,Kathmandu,Madhesh,Nepal,,Product_195,Electronics,DataMax,47802.73,,7/8/2025,14,4.44,9.97,81985.85,Khalti,Retail,WH-C,Shipped,13,SP_19,Central,5,,No
,Customer_1478,Female,66,,12345,Kathmandu ,Koshi,Nepal,,Product_337,IT,CloudWare,-100,,3/8/2025,0,5.18,9.13,,Bank Transfer,Retail,WH-C,Shipped,-2,SP_46,Central,5,68,
CUST2683,Customer_853,,31,,,Lalitpur,Koshi,Nepal,P937,Product_50,IT,DataMax,32535.67,,,14,19.89,13.29,,Card,Retail,WH-C,deliverd,-2,SP_78,West,5,25,
,Customer_2009,F,,invalid-email,,Dharan,Gandaki,Bangladesh,,Product_284,Information Technology,DataMax,,,5/11/2025,14,16.42,14.13,85143.12,Khalti,Wholesale,WH-B,Shipped,-2,SP_93,East,1,66,Yes
,Customer_74,male,-5,,,Biratnagar,Gandaki,Nepal,,Product_494,Electronics,TechPro,49891.53,ORD-12684,5/23/2025,0,5.69,10.77,,Cash,Retail,WH-A,Shipped,-2,SP_15,West,5,,
C-2686,Customer_841,Male,-5,,12345,Kathmandu,Gandaki,Bangladesh,P351,Product_4,Furniture,Nova,,ORD-12685,,-3,5.35,9.41,860576.73,Bank Transfer,Wholesale,WH-C,Cancelled,3,SP_60,East,2,52,Y
CUST2687,Customer_976,male,150,,9819423793,Dharan,Koshi,Nepal,,Product_241,IT,DataMax,20978.81,ORD-12686,,1,4.36,13.99,24184.88,Bank Transfer,Retail,WH-C,Delivered,,SP_11,West,4,43,Yes
,Customer_1214,,150,user2687@gmail.com,,Dharan,Madhesh,India,P197,Product_442,Furniture,SmartX,-100,,,0,23.73,0.23,51891.92,Bank Transfer,Online,WH-B,deliverd,8,SP_82,West,3,,Y
,Customer_965,female,-5,,,Lalitpur,Koshi,India,P811,Product_467,Information Technology,Nova,,ORD-12688,,-3,29.59,1.27,755793.52,Bank Transfer,Retail,WH-C,Pending,-2,SP_23,West,3,,
,Customer_1518,F,,,,Kathmandu,Koshi,Bangladesh,,Product_108,Office Supplies,CloudWare,,,2/10/2025,13,15.89,3.32,912779.84,eSewa,Online,WH-B,deliverd,1,SP_74,Central,1,68,
CUST2691,Customer_1911,,,user2690@company.com,,Kathmandu ,Koshi,Nepal,P955,Product_219,Furniture,SmartX,,,16/02/2025,0,23.88,5.74,,eSewa,Retail,WH-C,deliverd,8,SP_62,Central,2,95,
,Customer_2152,female,150,,,Kathmandu,Lumbini,Bangladesh,,Product_489,Information Technology,SmartX,-100,,12/8/2025,1,19.79,2.37,,Bank Transfer,Retail,WH-C,Cancelled,11,SP_31,Central,,,Yes
C-2693,Customer_2233,female,,,,Nepalgunj,Gandaki,India,,Product_446,IT,Nova,14235.76,,4/24/2025,0,0.7,4.92,,Khalti,Retail,WH-B,Shipped,,SP_36,West,,,
CUST2694,Customer_1207,male,,,,Butwal,Gandaki,Nepal,P741,Product_274,I.T.,CloudWare,28972.26,,,-3,16.99,8.34,21073.43,eSewa,Wholesale,WH-C,Delivered,,SP_36,West,2,66,N
C-2695,Customer_452,male,,,,Dharan,Gandaki,Bangladesh,,Product_50,Information Technology,TechPro,48861.94,ORD-12694,22/10/2025,0,23.82,1.11,56925.09,Card,Retail,WH-A,deliverd,,SP_22,East,5,98,
,Customer_283,male,,,,ktm,Koshi,India,,Product_219,IT,SmartX,-100,,11/26/2025,-3,20.32,8.87,77550.89,Cash,Retail,WH-B,deliverd,-2,SP_1,Central,2,96,N
,Customer_163,female,150,invalid-email,,Butwal,Koshi,Nepal,P259,Product_76,Information Technology,DataMax,-100,ORD-12696,10/2/2025,4,24.62,8.95,,Cash,Retail,WH-A,Delivered,-2,SP_3,Central,2,72,No
,Customer_653,male,150,invalid-email,12345,Butwal,Bagmati,Nepal,P695,Product_327,Office Supplies,DataMax,-100,,10/4/2025,0,7.99,1.77,33220.41,Cash,Online,WH-A,Pending,-2,SP_46,Central,3,11,
C-2699,Customer_2278,Male,-5,,,Kathmandu,Bagmati,Nepal,,Product_96,Furniture,DataMax,,ORD-12698,,8,17.1,9.89,559160.41,Bank Transfer,Online,WH-C,Delivered,,SP_44,West,2,,
CUST2700,Customer_1100,F,45,,,Pokhara,Koshi,India,,Product_382,Office Supplies,Nova,,ORD-12699,,9,5.26,13.81,,Khalti,Retail,WH-A,Shipped,,SP_38,West,99,27,N
C-2701,Customer_1951,Female,,invalid-email,,Kathmandu,Koshi,India,,Product_160,Office Supplies,TechPro,,,7/14/2025,0,3.2,5.09,771059.87,Cash,Online,WH-B,Delivered,11,SP_61,Central,,34,N
CUST2702,Customer_1300,Female,150,,,Biratnagar,Koshi,India,,Product_189,I.T.,SmartX,,ORD-12701,2/19/2025,-3,23.9,0.76,,Card,Retail,WH-B,Shipped,-2,SP_54,West,1,,No
,Customer_1730,Male,-5,,12345,Pokhara,Madhesh,Bangladesh,P808,Product_172,Electronics,Nova,,,,-3,10.61,3.27,,eSewa,Wholesale,WH-B,Cancelled,-2,SP_12,East,4,54,Y
,Customer_1707,female,-5,user2703@gmail.com,12345,Pokhara,Bagmati,India,P660,Product_464,Electronics,Nova,-100,,2/21/2025,6,4.18,3.3,,Cash,Retail,WH-A,Cancelled,-2,SP_62,East,1,,
,Customer_1731,male,-5,,,Kathmandu ,Koshi,India,P256,Product_158,I.T.,Nova,,,,0,14.91,0.01,,Khalti,Wholesale,WH-C,Delivered,-2,SP_63,West,99,,
C-2706,Customer_997,,150,user2705@gmail.com,12345,Pokhara,Gandaki,India,,Product_191,Electronics,DataMax,,,16/03/2025,6,24.4,14.43,940821.78,eSewa,Retail,WH-A,Cancelled,13,SP_47,East,4,,N
CUST2707,Customer_2000,Male,150,invalid-email,12345,Biratnagar,Madhesh,Bangladesh,,Product_384,Information Technology,TechPro,-100,ORD-12706,8/4/2025,-3,18.25,12.17,32691.43,Card,Wholesale,WH-A,Pending,7,SP_46,Central,1,61,No
,Customer_1574,Female,150,user2707@gmail.com,,Nepalgunj,Bagmati,Bangladesh,P754,Product_170,Information Technology,DataMax,,,27/11/2025,-3,8.5,6.35,980954.9,Card,Retail,WH-B,Shipped,,SP_25,West,3,94,No
,Customer_1799,,-5,user2708@gmail.com,,Dharan,Bagmati,Nepal,P706,Product_181,I.T.,SmartX,,ORD-12708,2/4/2025,0,29.09,0.39,,Bank Transfer,Online,WH-A,Pending,11,SP_89,West,2,,N
,Customer_2424,female,58,,12345,Biratnagar,Madhesh,Nepal,,Product_93,IT,DataMax,19392.12,ORD-12709,,7,6.15,7.15,96143.89,Cash,Online,WH-C,Cancelled,,SP_22,West,1,,N
CUST2711,Customer_2234,F,150,invalid-email,9872183099,Lalitpur,Koshi,Nepal,P536,Product_44,Furniture,Nova,-100,,,-3,13.84,5.44,,Cash,Retail,WH-B,Delivered,-2,SP_34,West,99,56,
,Customer_2340,,,user2711@company.com,9883830725,Pokhara,Bagmati,India,,Product_316,Information Technology,DataMax,-100,ORD-12711,10/1/2025,0,17.21,11.42,94173.34,Card,Online,WH-B,Pending,-2,SP_14,Central,99,39,Yes
C-2713,Customer_1074,,31,user2712@company.com,12345,Kathmandu,Bagmati,Bangladesh,,Product_133,I.T.,DataMax,-100,ORD-12712,,-3,1.43,6.87,,Card,Retail,WH-A,Pending,1,SP_15,West,4,,Y
,Customer_194,Female,,invalid-email,12345,Butwal,Gandaki,Bangladesh,P392,Product_192,Electronics,DataMax,,,2/17/2025,8,20.24,5.54,580502.57,Card,Retail,WH-B,Cancelled,3,SP_86,Central,,38,No
CUST2715,Customer_1927,,-5,user2714@gmail.com,12345,Kathmandu,Bagmati,Nepal,,Product_374,Electronics,Nova,-100,,9/9/2025,0,22.63,11.25,517125.16,Khalti,Wholesale,WH-C,Pending,10,SP_79,Central,1,9,No
C-2716,Customer_97,Female,150,,12345,Lalitpur,Bagmati,Nepal,P856,Product_437,Information Technology,SmartX,30784.23,,4/16/2025,0,16.86,10.34,,Bank Transfer,Online,WH-B,Shipped,4,SP_49,East,99,,Yes
C-2717,Customer_2219,male,34,invalid-email,,ktm,Koshi,India,,Product_272,Office Supplies,SmartX,-100,,18/11/2025,-3,10.85,12.15,10364.54,Cash,Online,WH-C,Cancelled,-2,SP_68,East,1,100,
,Customer_1549,F,,user2717@gmail.com,9889872508,Kathmandu,Koshi,Bangladesh,,Product_449,Information Technology,CloudWare,-100,ORD-12717,17/06/2025,2,20.15,2.02,,eSewa,Retail,WH-A,Delivered,,SP_64,East,4,94,Yes
,Customer_2186,Male,-5,user2718@company.com,9891155203,Nepalgunj,Madhesh,Bangladesh,,Product_4,Office Supplies,SmartX,,ORD-12718,8/1/2025,11,4.24,8.16,35202.16,Khalti,Wholesale,WH-C,Delivered,-2,SP_82,West,5,,N
,Customer_914,M,64,,12345,Kathmandu ,Lumbini,India,P795,Product_258,Information Technology,Nova,,,10/7/2025,17,19.57,1.51,580338.83,Cash,Wholesale,WH-B,Pending,-2,SP_81,West,5,10,Y
,Customer_493,,150,user2720@company.com,9822080154,Pokhara,Bagmati,Bangladesh,,Product_354,Office Supplies,Nova,-100,,,-3,22.96,1.65,,Khalti,Retail,WH-C,Delivered,9,SP_72,West,2,84,Y
,Customer_1522,F,,user2721@gmail.com,,Dharan,Gandaki,Nepal,,Product_112,IT,SmartX,-100,,7/14/2025,20,3.62,4.72,,Khalti,Online,WH-B,Shipped,-2,SP_61,East,4,97,
CUST2723,Customer_823,Female,150,user2722@company.com,,Biratnagar,Lumbini,India,P257,Product_171,I.T.,Nova,16415.88,ORD-12722,,0,21.03,1.9,94555.17,Card,Online,WH-C,Pending,13,SP_59,Central,99,,Yes
C-2724,Customer_1,Male,-5,invalid-email,,Butwal,Madhesh,India,,Product_408,I.T.,CloudWare,,,8/14/2025,19,2.1,1.7,,Cash,Online,WH-C,Cancelled,7,SP_70,East,99,28,No
,Customer_966,F,,user2724@gmail.com,,Kathmandu,Bagmati,Bangladesh,,Product_99,Furniture,CloudWare,-100,,3/5/2025,18,21.43,3.38,547336.86,Card,Retail,WH-C,Delivered,-2,SP_29,Central,4,,Y
,Customer_61,Male,49,invalid-email,9811982321,Nepalgunj,Bagmati,Nepal,P767,Product_194,Electronics,TechPro,6665.39,,9/7/2025,-3,26.56,7.77,30283.04,Khalti,Retail,WH-C,Shipped,-2,SP_63,West,5,86,
,Customer_765,M,-5,invalid-email,9886961071,Butwal,Bagmati,Bangladesh,,Product_35,I.T.,CloudWare,-100,,,18,19.34,6.99,,Card,Wholesale,WH-C,Shipped,,SP_52,West,2,79,Yes
C-2728,Customer_1267,,,,9819073233,Pokhara,Madhesh,Nepal,,Product_90,Electronics,CloudWare,,,,0,17.11,8.08,,Bank Transfer,Retail,WH-A,Pending,-2,SP_41,East,99,,No
C-2729,Customer_1113,,,user2728@gmail.com,,Nepalgunj,Bagmati,Nepal,,Product_246,Information Technology,DataMax,,,20/11/2025,-3,9.45,2.62,67795.56,eSewa,Retail,WH-C,deliverd,-2,SP_100,East,4,34,No
CUST2730,Customer_1441,F,47,invalid-email,,Pokhara,Bagmati,Nepal,,Product_46,I.T.,Nova,-100,ORD-12729,12/1/2025,0,2.91,1.86,,eSewa,Wholesale,WH-C,Pending,,SP_71,West,3,49,N
CUST2731,Customer_1561,F,55,,12345,Nepalgunj,Gandaki,Bangladesh,P225,Product_10,IT,Nova,,,,0,13.89,13.6,,Khalti,Retail,WH-A,deliverd,,SP_42,West,4,89,No
C-2732,Customer_2252,,,user2731@gmail.com,12345,Kathmandu,Lumbini,Nepal,P661,Product_165,Furniture,DataMax,,,25/11/2025,13,7.41,0.36,93250.74,Khalti,Retail,WH-B,Pending,-2,SP_65,East,99,,Y
,Customer_1963,F,,user2732@gmail.com,12345,Pokhara,Gandaki,Bangladesh,,Product_498,Electronics,SmartX,20349.02,,27/09/2025,-3,10.39,0.38,,Bank Transfer,Online,WH-A,Pending,,SP_90,East,99,,Y
CUST2734,Customer_1753,,150,,,Lalitpur,Gandaki,Nepal,,Product_278,Electronics,DataMax,-100,ORD-12733,5/26/2025,-3,12.39,1.7,762455.56,Khalti,Retail,WH-A,Pending,9,SP_55,Central,1,,No
,Customer_1261,,150,user2734@company.com,,Butwal,Gandaki,Bangladesh,P802,Product_266,I.T.,TechPro,,,,0,21.54,1.51,679694.5,Khalti,Retail,WH-B,Pending,,SP_73,Central,5,77,Yes
,Customer_2287,,,,,Dharan,Koshi,Bangladesh,,Product_150,Furniture,Nova,,,19/08/2025,0,17.94,4.53,35694.74,Bank Transfer,Retail,WH-A,deliverd,-2,SP_85,East,5,67,Yes
C-2737,Customer_496,Male,150,,,Butwal,Madhesh,Bangladesh,P599,Product_85,Furniture,SmartX,-100,,10/4/2025,0,2.96,12.61,,Bank Transfer,Retail,WH-B,Delivered,-2,SP_44,East,,15,N
C-2738,Customer_2073,male,-5,user2737@gmail.com,12345,Dharan,Madhesh,Bangladesh,,Product_307,Furniture,CloudWare,,,6/3/2025,-3,8.47,6.84,722357.23,Khalti,Wholesale,WH-C,Cancelled,,SP_51,West,5,,Yes
,Customer_2369,Male,,user2738@gmail.com,,Dharan,Bagmati,India,,Product_406,IT,Nova,19973.72,,,0,5.86,14.26,,Card,Retail,WH-A,Shipped,10,SP_43,Central,4,,No
,Customer_2450,M,-5,invalid-email,,Biratnagar,Gandaki,Nepal,,Product_283,IT,CloudWare,,ORD-12739,3/28/2025,0,23.01,10.19,,Cash,Retail,WH-B,Delivered,4,SP_15,East,4,,N
C-2741,Customer_183,male,,,12345,Pokhara,Gandaki,Nepal,,Product_484,Furniture,CloudWare,,,9/3/2025,0,10.16,14.79,14272.61,eSewa,Online,WH-C,Delivered,-2,SP_39,Central,4,,Yes
