Customer_ID,Customer_Name,Gender,Age,Email,Phone,City,Province,Country,Product_ID,Product_Name,Category,Brand,Unit_Price,Order_ID,Order_Date,Quantity,Discount,Tax,Total_Amount,Payment_Method,Sales_Channel,Warehouse,Delivery_Status,Delivery_Days,Salesperson,Region,Customer_Satisfaction,Loyalty_Score,Return_Flag
C-3725,Customer_728,Female,42.0,user3724@gmail.com,,Nepalgunj,Lumbini,Nepal,,Product_400,I.T.,SmartX,43898.16,,8/22/2025,0,13.22,3.12,,Cash,Wholesale,WH-A,Shipped,,SP_65,Central,4.0,,No
CUST2835,Customer_565,Male,42.0,invalid-email,9844883087.0,Butwal,Lumbini,Nepal,,Product_62,Electronics,CloudWare,16205.08,ORD-13725,1/19/2025,18,9.62,4.1,,eSewa,Retail,WH-A,Pending,,SP_10,East,,86.0,No
CUST2836,Customer_1375,Female,42.0,,12345.0,Pokhara,Madhesh,India,,Product_73,Electronics,CloudWare,42.0,ORD-13726,,6,28.77,11.13,855330.01,Khalti,Wholesale,WH-B,Delivered,,SP_98,West,5.0,71.0,Y
C-3728,Customer_2273,M,42.0,invalid-email,,Kathmandu ,Bagmati,India,,Product_175,Electronics,CloudWare,35062.13,,,12,2.95,3.81,,Bank Transfer,Online,WH-A,deliverd,,SP_96,West,99.0,,N
C-3729,Customer_807,male,42.0,,9823799353.0,Butwal,Madhesh,India,,Product_439,Electronics,CloudWare,35119.81,,14/11/2025,0,23.38,6.32,,Bank Transfer,Online,WH-A,Delivered,6.0,SP_10,Central,99.0,9.0,No
CUST3730,Customer_600,Male,42.0,,12345.0,Kathmandu ,Gandaki,India,P402,Product_85,I.T.,TechPro,45306.1,,,17,13.31,9.02,,Card,Wholesale,WH-C,deliverd,-2.0,SP_32,East,4.0,,Yes
C-3731,Customer_1142,Female,42.0,user3730@gmail.com,12345.0,Butwal,Madhesh,Nepal,,Product_79,IT,DataMax,42.0,ORD-13730,28/10/2025,-3,28.92,6.07,779904.53,Card,Retail,WH-B,Cancelled,-2.0,SP_42,West,5.0,,Yes
C-3732,Customer_205,F,22.0,user3731@gmail.com,,Kathmandu,Gandaki,India,P331,Product_214,Furniture,Nova,44626.01,ORD-13731,,-3,2.95,14.74,786558.29,Khalti,Wholesale,WH-C,Delivered,,SP_71,Central,4.0,72.0,Y
CUST2837,Customer_2041,male,63.0,invalid-email,,Kathmandu ,Koshi,India,,Product_108,I.T.,TechPro,42.0,,4/8/2025,0,8.33,5.17,,Bank Transfer,Wholesale,WH-A,Shipped,14.0,SP_44,Central,4.0,96.0,Yes
C-3734,Customer_1370,Unknown,42.0,,12345.0,ktm,Gandaki,Nepal,,Product_389,Electronics,CloudWare,2905.9,,4/5/2025,0,21.29,2.56,,Card,Wholesale,WH-C,Cancelled,10.0,SP_10,East,,,No
CUST3735,Customer_1067,M,-5.0,,12345.0,Dharan,Madhesh,India,,Product_252,Information Technology,SmartX,42.0,,11/11/2025,-3,9.95,5.34,36684.57,Cash,Online,WH-C,Shipped,,SP_9,East,1.0,,Yes
CUST2838,Customer_528,M,48.0,invalid-email,9845521587.0,Nepalgunj,Lumbini,Bangladesh,P665,Product_162,Electronics,Nova,42.0,,,-3,27.16,12.86,572527.0,eSewa,Retail,WH-B,Shipped,-2.0,SP_85,East,3.0,,Yes
CUST3737,Customer_647,M,150.0,user3736@company.com,9832433586.0,Dharan,Koshi,India,P541,Product_331,Furniture,Nova,-100.0,,6/11/2025,-3,14.1,11.42,41415.22,Card,Retail,WH-C,Pending,-2.0,SP_62,East,,,N
CUST2839,Customer_575,F,42.0,user3737@gmail.com,12345.0,Nepalgunj,Madhesh,India,P919,Product_407,Furniture,DataMax,10398.19,,5/7/2025,0,19.6,10.08,,eSewa,Retail,WH-B,Pending,,SP_48,West,,,Y
CUST2840,Customer_1375,F,-5.0,invalid-email,,Biratnagar,Bagmati,India,,Product_34,I.T.,SmartX,42.0,ORD-13738,,2,8.61,3.12,,Card,Retail,WH-A,deliverd,-2.0,SP_71,Central,2.0,,Yes
CUST2841,Customer_128,M,150.0,invalid-email,,Kathmandu,Gandaki,Bangladesh,,Product_365,Information Technology,CloudWare,34295.93,,,18,14.48,3.73,780174.29,Card,Wholesale,WH-A,deliverd,,SP_66,East,,44.0,Yes
C-3741,Customer_348,female,150.0,invalid-email,,Kathmandu,Koshi,India,,Product_449,Information Technology,SmartX,42.0,ORD-13740,10/9/2025,-3,20.02,2.32,887319.87,Khalti,Online,WH-A,Shipped,4.0,SP_10,Central,5.0,32.0,
CUST2842,Customer_1984,female,34.0,,9876438348.0,Pokhara,Koshi,Bangladesh,P335,Product_381,I.T.,CloudWare,42.0,,8/25/2025,0,16.97,10.14,,eSewa,Retail,WH-A,Delivered,,SP_21,West,5.0,24.0,
C-3743,Customer_2214,Male,42.0,,12345.0,Lalitpur,Gandaki,India,,Product_126,Office Supplies,TechPro,47771.97,,10/10/2025,0,2.08,5.63,,Khalti,Online,WH-A,Shipped,-2.0,SP_29,Central,99.0,97.0,Yes
CUST2843,Customer_1941,Male,150.0,user3743@gmail.com,12345.0,ktm,Koshi,India,,Product_376,Office Supplies,DataMax,-100.0,,4/18/2025,0,17.56,7.45,,Khalti,Online,WH-B,Cancelled,9.0,SP_95,Central,3.0,14.0,
C-3745,Customer_1376,female,150.0,user3744@gmail.com,,Kathmandu,Gandaki,Bangladesh,P814,Product_278,Electronics,TechPro,20924.11,,15/04/2025,0,20.74,11.93,,Cash,Online,WH-A,Delivered,-2.0,SP_19,Central,2.0,85.0,
CUST2844,Customer_863,Unknown,-5.0,,,Butwal,Koshi,Bangladesh,P223,Product_203,IT,SmartX,42.0,ORD-13745,11/15/2025,1,21.68,14.3,,eSewa,Online,WH-B,Delivered,,SP_32,Central,4.0,85.0,Y
CUST2845,Customer_2251,Male,150.0,,,Butwal,Koshi,India,,Product_101,Furniture,CloudWare,-100.0,,6/2/2025,0,19.68,3.83,,eSewa,Online,WH-A,Cancelled,-2.0,SP_76,East,3.0,33.0,N
CUST2846,Customer_1101,M,53.0,invalid-email,12345.0,Butwal,Madhesh,Bangladesh,,Product_220,IT,Nova,13715.49,,21/11/2025,-3,6.4,2.85,,Khalti,Retail,WH-A,Shipped,-2.0,SP_45,West,2.0,19.0,
CUST2847,Customer_1030,Female,-5.0,,12345.0,Lalitpur,Bagmati,India,P290,Product_484,Electronics,SmartX,42.0,,6/13/2025,0,23.44,14.62,796724.56,Bank Transfer,Online,WH-C,Shipped,,SP_49,East,99.0,,Y
CUST2848,Customer_1863,M,25.0,,9837956195.0,ktm,Koshi,India,,Product_54,Office Supplies,Nova,-100.0,,18/02/2025,0,16.79,4.87,,Khalti,Retail,WH-B,Delivered,4.0,SP_77,Central,,,No
C-3751,Customer_649,M,150.0,,,Biratnagar,Gandaki,India,,Product_272,Office Supplies,Nova,-100.0,,2/2/2025,20,6.45,6.71,52633.81,eSewa,Retail,WH-C,deliverd,-2.0,SP_15,West,5.0,,
CUST2849,Customer_1826,F,42.0,user3751@gmail.com,9889687940.0,Pokhara,Madhesh,India,P948,Product_322,I.T.,DataMax,42.0,ORD-13751,,0,1.5,5.7,752970.77,Cash,Wholesale,WH-C,Delivered,,SP_54,Central,99.0,,
CUST3753,Customer_988,Unknown,150.0,,,Nepalgunj,Koshi,Nepal,,Product_378,Office Supplies,SmartX,42.0,ORD-13752,25/10/2025,0,2.74,6.13,,Bank Transfer,Online,WH-B,Shipped,,SP_7,West,3.0,,No
CUST2850,Customer_1407,female,-5.0,,,Nepalgunj,Bagmati,India,,Product_261,IT,DataMax,42.0,,17/06/2025,-3,15.92,0.04,,Khalti,Retail,WH-C,Delivered,11.0,SP_19,Central,2.0,16.0,No
CUST2851,Customer_2327,Female,42.0,,,Pokhara,Koshi,India,P209,Product_339,Furniture,Nova,42.0,ORD-13754,7/17/2025,-3,6.38,13.21,48518.39,Cash,Online,WH-C,Delivered,-2.0,SP_51,West,,98.0,No
C-3756,Customer_285,F,150.0,user3755@company.com,12345.0,Pokhara,Koshi,India,,Product_173,Furniture,CloudWare,42.0,,,4,2.1,8.95,,Card,Online,WH-A,Delivered,,SP_5,East,2.0,,N
CUST2852,Customer_1256,F,58.0,,,Lalitpur,Lumbini,Bangladesh,,Product_284,Information Technology,SmartX,-100.0,,14/01/2025,0,9.59,10.69,558963.48,Bank Transfer,Online,WH-C,Delivered,,SP_75,West,3.0,,Yes
CUST3758,Customer_2311,male,42.0,,,Lalitpur,Bagmati,Bangladesh,,Product_105,Electronics,SmartX,42.0,,3/15/2025,-3,11.81,1.71,,Card,Wholesale,WH-A,deliverd,,SP_62,East,5.0,21.0,No
CUST2853,Customer_5,Female,42.0,user3758@gmail.com,,Nepalgunj,Lumbini,Bangladesh,,Product_148,IT,Nova,42.0,ORD-13758,20/09/2025,0,15.89,4.22,598920.47,Bank Transfer,Retail,WH-B,Pending,-2.0,SP_54,West,1.0,,Yes
C-3760,Customer_422,M,42.0,,12345.0,Butwal,Gandaki,Nepal,,Product_97,Information Technology,SmartX,42.0,,,-3,2.4,8.24,,Khalti,Wholesale,WH-C,Delivered,-2.0,SP_74,Central,2.0,33.0,
CUST3761,Customer_747,Male,-5.0,invalid-email,12345.0,Nepalgunj,Bagmati,Nepal,P923,Product_391,Office Supplies,Nova,42.0,,6/9/2025,-3,16.13,3.94,612390.56,Bank Transfer,Wholesale,WH-C,Delivered,,SP_71,East,,,Yes
CUST2854,Customer_381,Unknown,-5.0,user3761@gmail.com,,Lalitpur,Lumbini,Bangladesh,,Product_62,IT,TechPro,42.0,,22/06/2025,-3,5.54,4.18,,Cash,Online,WH-B,Cancelled,-2.0,SP_72,West,5.0,80.0,No
CUST2855,Customer_139,Male,42.0,invalid-email,,Pokhara,Gandaki,Bangladesh,,Product_499,I.T.,SmartX,12485.63,,1/17/2025,0,22.5,2.52,,Cash,Wholesale,WH-C,Shipped,,SP_3,East,,,N
CUST3764,Customer_2164,Unknown,42.0,user3763@gmail.com,,Kathmandu ,Lumbini,India,P259,Product_327,Electronics,Nova,35615.98,ORD-13763,18/05/2025,-3,5.65,11.62,,Khalti,Retail,WH-A,deliverd,-2.0,SP_9,East,4.0,,Y
CUST3765,Customer_395,Male,150.0,,9822572208.0,Biratnagar,Koshi,India,,Product_59,Office Supplies,DataMax,-100.0,,1/6/2025,0,17.29,2.94,,Bank Transfer,Wholesale,WH-B,Pending,-2.0,SP_52,Central,99.0,,Y
CUST3766,Customer_1012,female,-5.0,,,Kathmandu,Koshi,Bangladesh,,Product_217,I.T.,DataMax,42.0,ORD-13765,12/13/2025,9,6.42,5.37,43399.77,Card,Wholesale,WH-C,Delivered,,SP_45,West,3.0,60.0,Y
CUST2856,Customer_730,male,150.0,,9817456990.0,Lalitpur,Madhesh,Bangladesh,P698,Product_53,Furniture,DataMax,4297.02,,,-3,0.92,6.64,23167.32,Card,Retail,WH-A,Pending,,SP_56,East,1.0,50.0,No
CUST2857,Customer_1013,M,-5.0,user3767@gmail.com,,Nepalgunj,Koshi,Nepal,,Product_111,IT,DataMax,-100.0,,7/11/2025,13,13.55,14.12,,eSewa,Wholesale,WH-A,Cancelled,10.0,SP_55,West,3.0,,No
CUST3769,Customer_1737,female,42.0,user3768@company.com,12345.0,Kathmandu ,Madhesh,Nepal,,Product_148,I.T.,SmartX,42.0,ORD-13768,,-3,17.33,6.92,15323.12,eSewa,Retail,WH-A,deliverd,,SP_61,Central,,,Yes
CUST2858,Customer_2251,female,42.0,user3769@company.com,9871349540.0,Butwal,Gandaki,India,,Product_65,Electronics,CloudWare,42.0,,6/12/2025,0,2.55,3.09,510490.97,Bank Transfer,Online,WH-B,Cancelled,,SP_12,East,,27.0,No
CUST2859,Customer_591,Male,150.0,,9883284249.0,Pokhara,Koshi,India,,Product_128,I.T.,Nova,42.0,ORD-13770,9/24/2025,2,17.51,5.19,,eSewa,Wholesale,WH-C,Cancelled,-2.0,SP_45,West,4.0,34.0,N
CUST2860,Customer_193,F,42.0,invalid-email,9880480906.0,Kathmandu ,Bagmati,India,,Product_380,Furniture,DataMax,42.0,ORD-13771,5/27/2025,17,26.47,4.91,,Bank Transfer,Wholesale,WH-C,deliverd,-2.0,SP_93,West,2.0,80.0,N
CUST2861,Customer_1547,F,150.0,,,Butwal,Koshi,Nepal,P483,Product_286,Information Technology,TechPro,42.0,ORD-13772,3/10/2025,15,22.95,3.83,,Bank Transfer,Wholesale,WH-B,deliverd,-2.0,SP_69,West,1.0,,Y
C-3774,Customer_2380,male,-5.0,user3773@gmail.com,,Kathmandu,Koshi,Bangladesh,P164,Product_356,Information Technology,TechPro,42.0,,,0,24.0,2.19,,Card,Wholesale,WH-B,Pending,-2.0,SP_1,East,,,Y
CUST2862,Customer_2126,Unknown,47.0,invalid-email,12345.0,Dharan,Gandaki,India,P861,Product_117,Information Technology,TechPro,30193.27,,7/24/2025,2,9.72,4.19,63515.8,Cash,Retail,WH-B,deliverd,-2.0,SP_89,East,99.0,,N
CUST3776,Customer_154,F,150.0,,9860605315.0,Dharan,Lumbini,Nepal,,Product_304,Furniture,Nova,42.0,ORD-13775,,-3,12.04,7.19,,Cash,Online,WH-A,Cancelled,-2.0,SP_76,West,4.0,,No
CUST2863,Customer_836,Female,150.0,,,Lalitpur,Bagmati,Bangladesh,,Product_228,IT,TechPro,38109.26,,27/07/2025,-3,10.53,8.28,,Cash,Retail,WH-B,Pending,9.0,SP_44,Central,1.0,,Yes
C-3778,Customer_509,Unknown,42.0,invalid-email,,Lalitpur,Madhesh,Nepal,,Product_500,IT,DataMax,-100.0,ORD-13777,,-3,26.22,9.62,,Card,Wholesale,WH-C,Delivered,-2.0,SP_7,Central,2.0,,
C-3779,Customer_1783,Unknown,42.0,,,Lalitpur,Koshi,India,P344,Product_457,Furniture,DataMax,19561.81,ORD-13778,19/04/2025,20,12.1,10.28,,eSewa,Wholesale,WH-A,deliverd,15.0,SP_64,East,,,
C-3780,Customer_1308,female,42.0,user3779@company.com,9830437723.0,Pokhara,Madhesh,Bangladesh,,Product_394,Electronics,Nova,-100.0,,12/4/2025,16,0.06,6.17,,Card,Retail,WH-A,deliverd,-2.0,SP_96,West,5.0,,
C-3781,Customer_1324,Female,42.0,invalid-email,,Biratnagar,Madhesh,Bangladesh,,Product_205,Office Supplies,TechPro,-100.0,,10/14/2025,0,10.09,14.84,,Card,Retail,WH-B,Shipped,,SP_72,West,99.0,,N
CUST2864,Customer_401,F,150.0,,,Butwal,Koshi,Nepal,,Product_369,Electronics,TechPro,-100.0,,11/7/2025,-3,7.61,3.57,,Bank Transfer,Retail,WH-B,Delivered,9.0,SP_3,West,1.0,100.0,N
CUST2865,Customer_1231,Male,-5.0,user3782@company.com,9812485051.0,Nepalgunj,Lumbini,Nepal,,Product_392,Information Technology,TechPro,-100.0,,,-3,22.13,10.65,,Cash,Retail,WH-A,Delivered,,SP_75,West,1.0,,No
CUST3784,Customer_469,female,70.0,user3783@gmail.com,,Nepalgunj,Lumbini,India,,Product_199,Furniture,TechPro,43681.91,,,-3,12.35,10.08,3130.59,Khalti,Wholesale,WH-A,Delivered,-2.0,SP_42,East,5.0,,N
CUST3785,Customer_1377,female,60.0,user3784@gmail.com,,ktm,Lumbini,Bangladesh,P841,Product_163,Information Technology,Nova,45151.79,ORD-13784,12/24/2025,0,16.87,13.29,,Khalti,Retail,WH-A,Delivered,3.0,SP_25,Central,3.0,,No
C-3786,Customer_767,Unknown,42.0,,,Kathmandu ,Lumbini,Bangladesh,,Product_81,Furniture,DataMax,42.0,,11/4/2025,-3,1.29,14.1,,Cash,Online,WH-A,Pending,,SP_2,West,99.0,52.0,Yes
CUST2866,Customer_1242,Unknown,-5.0,user3786@gmail.com,,Pokhara,Bagmati,Bangladesh,P123,Product_177,Electronics,Nova,42.0,,,-3,12.99,7.32,580958.39,eSewa,Online,WH-B,Cancelled,,SP_23,Central,99.0,,
CUST2867,Customer_1243,Female,42.0,,9847015956.0,Lalitpur,Lumbini,Nepal,,Product_380,I.T.,CloudWare,20217.56,ORD-13787,8/24/2025,-3,18.75,4.67,25290.67,eSewa,Wholesale,WH-C,Cancelled,7.0,SP_8,Central,3.0,62.0,Y
CUST2868,Customer_2127,Unknown,42.0,invalid-email,,ktm,Lumbini,Bangladesh,,Product_339,Office Supplies,TechPro,42.0,,,-3,28.32,8.59,,Cash,Retail,WH-B,Shipped,5.0,SP_3,Central,99.0,47.0,Y
CUST2869,Customer_2133,F,42.0,,,Butwal,Bagmati,Nepal,,Product_70,Furniture,TechPro,20296.57,,7/4/2025,0,26.5,13.52,,Cash,Online,WH-A,Pending,15.0,SP_70,East,5.0,,No
C-3791,Customer_2221,F,21.0,user3790@gmail.com,9854094872.0,Pokhara,Madhesh,Bangladesh,,Product_380,Electronics,TechPro,44795.66,,,4,24.54,6.64,,Cash,Online,WH-A,Pending,-2.0,SP_12,West,99.0,22.0,
CUST2870,Customer_1771,Female,42.0,,12345.0,Butwal,Gandaki,Nepal,,Product_167,IT,Nova,-100.0,,19/07/2025,15,27.42,14.64,,Bank Transfer,Retail,WH-C,deliverd,3.0,SP_62,Central,99.0,64.0,Yes
C-3793,Customer_1041,male,42.0,user3792@gmail.com,12345.0,Lalitpur,Madhesh,Bangladesh,,Product_186,IT,TechPro,45747.11,,5/20/2025,7,6.63,1.0,,Card,Wholesale,WH-B,Pending,13.0,SP_11,Central,5.0,5.0,Y
CUST2871,Customer_315,male,22.0,invalid-email,9858164864.0,Biratnagar,Koshi,Nepal,,Product_16,I.T.,TechPro,-100.0,,20/08/2025,0,16.36,1.74,794289.3,eSewa,Online,WH-B,Pending,15.0,SP_96,East,,55.0,
CUST3795,Customer_2224,Female,58.0,user3794@company.com,12345.0,Kathmandu,Bagmati,India,,Product_362,Information Technology,SmartX,42.0,,,0,2.14,2.83,58894.84,Bank Transfer,Wholesale,WH-A,Pending,,SP_47,West,99.0,,Y
CUST2872,Customer_667,F,42.0,user3795@gmail.com,,Lalitpur,Madhesh,Bangladesh,,Product_241,IT,SmartX,42.0,,28/05/2025,17,28.46,14.95,791244.15,Bank Transfer,Retail,WH-C,Delivered,9.0,SP_82,West,1.0,,No
CUST2873,Customer_665,M,-5.0,user3796@gmail.com,9825104999.0,Kathmandu,Madhesh,India,,Product_92,Office Supplies,DataMax,25821.88,,,-3,19.61,0.3,,Bank Transfer,Retail,WH-B,Shipped,-2.0,SP_19,East,2.0,22.0,Y
CUST3798,Customer_131,M,42.0,,,Kathmandu,Madhesh,Nepal,,Product_57,Office Supplies,CloudWare,-100.0,,,-3,26.27,11.09,,eSewa,Wholesale,WH-A,Pending,15.0,SP_43,East,1.0,36.0,Yes
CUST2874,Customer_619,Male,28.0,user3798@gmail.com,12345.0,Dharan,Bagmati,Nepal,,Product_1,I.T.,CloudWare,42.0,,,4,4.17,13.29,,Cash,Retail,WH-B,deliverd,-2.0,SP_62,Central,5.0,,
C-3800,Customer_1951,male,20.0,invalid-email,,Dharan,Madhesh,Bangladesh,,Product_422,Furniture,TechPro,42.0,,10/15/2025,4,27.09,2.65,,Cash,Wholesale,WH-A,deliverd,3.0,SP_52,West,99.0,,No
CUST2875,Customer_1911,female,42.0,,9860797748.0,Nepalgunj,Bagmati,Bangladesh,,Product_169,Office Supplies,CloudWare,-100.0,,,0,21.81,7.68,520782.08,Card,Wholesale,WH-A,Pending,3.0,SP_87,East,,,Yes
C-3802,Customer_1724,Male,68.0,,12345.0,Lalitpur,Koshi,Nepal,,Product_187,Furniture,DataMax,7179.22,,,8,27.1,10.0,,Cash,Online,WH-C,deliverd,-2.0,SP_7,Central,,,Y
CUST2876,Customer_2086,Male,56.0,user3802@gmail.com,9841787957.0,Butwal,Bagmati,Nepal,,Product_134,Information Technology,Nova,42.0,,12/10/2025,4,8.85,4.2,,Cash,Retail,WH-A,Delivered,,SP_82,West,5.0,86.0,Y
CUST3804,Customer_879,F,60.0,invalid-email,,Butwal,Madhesh,Nepal,P592,Product_422,Office Supplies,TechPro,-100.0,,4/5/2025,6,16.12,2.22,98444.85,Cash,Wholesale,WH-B,Shipped,3.0,SP_94,Central,3.0,20.0,
CUST3805,Customer_677,M,-5.0,invalid-email,,Nepalgunj,Koshi,Nepal,,Product_186,Electronics,Nova,45644.47,,4/9/2025,2,2.38,3.74,,eSewa,Wholesale,WH-A,deliverd,8.0,SP_2,West,2.0,,Y
CUST2877,Customer_2277,F,62.0,,,Kathmandu ,Bagmati,India,P966,Product_278,I.T.,TechPro,-100.0,ORD-13805,9/4/2025,-3,26.91,3.35,924957.78,Bank Transfer,Online,WH-C,deliverd,-2.0,SP_16,Central,3.0,11.0,Y
CUST3807,Customer_122,M,42.0,invalid-email,,ktm,Gandaki,Bangladesh,,Product_327,IT,Nova,42.0,,11/22/2025,-3,10.14,14.09,645359.04,Card,Wholesale,WH-C,deliverd,-2.0,SP_7,East,,2.0,Yes
C-3808,Customer_1991,M,150.0,user3807@company.com,12345.0,Lalitpur,Bagmati,Nepal,P912,Product_302,Electronics,TechPro,42.0,,21/12/2025,-3,3.5,12.92,,Cash,Wholesale,WH-B,Cancelled,-2.0,SP_36,Central,5.0,,No
C-3809,Customer_330,male,27.0,,12345.0,Kathmandu ,Koshi,India,P558,Product_3,Information Technology,Nova,8128.16,,26/12/2025,1,3.67,4.04,910684.8,Card,Wholesale,WH-C,Cancelled,,SP_37,Central,,,
C-3810,Customer_938,male,150.0,user3809@company.com,,Butwal,Bagmati,India,,Product_189,Electronics,DataMax,-100.0,,,-3,9.82,5.35,11025.18,Cash,Retail,WH-C,Delivered,-2.0,SP_2,East,3.0,7.0,N
C-3811,Customer_535,Male,150.0,user3810@gmail.com,9825249435.0,Biratnagar,Gandaki,India,,Product_215,IT,TechPro,-100.0,,24/04/2025,-3,7.95,14.3,640914.89,Cash,Wholesale,WH-C,Shipped,-2.0,SP_12,Central,3.0,93.0,
C-3812,Customer_1010,Female,61.0,user3811@gmail.com,9892424262.0,Lalitpur,Bagmati,India,P991,Product_248,Office Supplies,Nova,42.0,ORD-13811,,0,11.66,6.43,,Bank Transfer,Retail,WH-C,Shipped,-2.0,SP_83,Central,99.0,,Y
CUST2878,Customer_2411,Unknown,42.0,user3812@gmail.com,12345.0,Lalitpur,Koshi,Nepal,,Product_459,Information Technology,DataMax,-100.0,,27/06/2025,0,12.17,8.43,30570.98,Cash,Retail,WH-B,deliverd,,SP_50,Central,4.0,92.0,Y
C-3814,Customer_717,Male,-5.0,invalid-email,,ktm,Gandaki,India,,Product_121,IT,CloudWare,42.0,,,9,6.13,8.99,,Card,Online,WH-A,Pending,-2.0,SP_70,Central,2.0,73.0,N
CUST2879,Customer_2242,Female,-5.0,,9894863082.0,Dharan,Gandaki,Bangladesh,,Product_73,Furniture,TechPro,42.0,,2/28/2025,-3,19.77,6.37,78601.97,eSewa,Wholesale,WH-B,Shipped,-2.0,SP_20,East,1.0,1.0,N
C-3816,Customer_1363,Female,42.0,user3815@company.com,12345.0,Kathmandu ,Koshi,Nepal,,Product_495,Information Technology,SmartX,27401.65,ORD-13815,,4,16.48,5.39,513129.35,Card,Wholesale,WH-C,Delivered,,SP_30,East,99.0,29.0,
CUST2880,Customer_2284,F,42.0,,,Kathmandu ,Gandaki,Nepal,,Product_318,Electronics,Nova,42.0,ORD-13816,,0,8.16,6.31,730946.59,Card,Retail,WH-B,deliverd,13.0,SP_51,Central,,,Yes
CUST3818,Customer_19,Female,-5.0,,,ktm,Koshi,India,,Product_143,Furniture,SmartX,-100.0,,5/8/2025,0,9.89,0.91,,Khalti,Online,WH-C,Shipped,,SP_52,East,3.0,,No
C-3819,Customer_1319,female,28.0,,,Kathmandu ,Madhesh,Bangladesh,P386,Product_317,Electronics,CloudWare,2437.16,,8/6/2025,0,17.12,6.89,,eSewa,Retail,WH-A,Pending,4.0,SP_85,East,2.0,96.0,N
CUST2881,Customer_2009,Female,42.0,user3819@gmail.com,,Butwal,Madhesh,India,,Product_215,Information Technology,TechPro,42.0,,8/25/2025,-3,0.45,4.31,,eSewa,Retail,WH-B,Cancelled,7.0,SP_81,West,99.0,43.0,Y
CUST2882,Customer_871,F,42.0,user3820@company.com,,Butwal,Lumbini,Nepal,,Product_167,Furniture,DataMax,-100.0,,13/02/2025,-3,27.5,5.3,,Card,Retail,WH-C,Pending,,SP_57,East,,65.0,
C-3822,Customer_1711,Unknown,-5.0,,,Pokhara,Gandaki,India,,Product_279,Information Technology,SmartX,42.0,,,-3,1.62,5.7,,eSewa,Wholesale,WH-B,Shipped,1.0,SP_17,Central,1.0,4.0,
C-3823,Customer_111,Male,48.0,,12345.0,Dharan,Madhesh,India,P767,Product_209,IT,TechPro,-100.0,,,-3,17.47,10.19,,Khalti,Online,WH-B,deliverd,12.0,SP_99,East,,,
C-3824,Customer_2019,M,150.0,,9872667789.0,Butwal,Lumbini,Nepal,,Product_70,I.T.,Nova,-100.0,,4/20/2025,0,7.83,8.14,,Card,Online,WH-C,Delivered,-2.0,SP_87,Central,5.0,,No
CUST2883,Customer_2170,female,150.0,user3824@gmail.com,,Kathmandu,Koshi,India,,Product_148,Office Supplies,DataMax,42.0,,3/9/2025,1,18.82,2.83,91831.34,eSewa,Retail,WH-C,Pending,,SP_5,Central,3.0,52.0,No
CUST2884,Customer_166,M,-5.0,user3825@company.com,,Nepalgunj,Koshi,Bangladesh,,Product_344,Information Technology,CloudWare,42.0,,9/7/2025,-3,22.46,14.92,,Bank Transfer,Online,WH-B,Cancelled,14.0,SP_25,East,2.0,60.0,No
CUST2885,Customer_2216,F,-5.0,user3826@company.com,,Biratnagar,Lumbini,Bangladesh,,Product_102,Office Supplies,DataMax,-100.0,,,11,2.63,4.74,18635.45,Bank Transfer,Online,WH-B,Delivered,14.0,SP_84,East,1.0,62.0,Yes
CUST2886,Customer_108,Male,42.0,user3827@company.com,12345.0,Biratnagar,Madhesh,Bangladesh,,Product_209,IT,DataMax,-100.0,,7/11/2025,14,5.97,12.1,,Cash,Online,WH-B,Cancelled,5.0,SP_63,East,1.0,,
C-3829,Customer_1092,Male,57.0,,,Kathmandu ,Bagmati,Nepal,,Product_485,Electronics,TechPro,-100.0,,,-3,4.29,10.24,,eSewa,Retail,WH-C,Pending,2.0,SP_64,West,,7.0,No
CUST2887,Customer_449,Unknown,150.0,user3829@company.com,9827419226.0,Kathmandu,Lumbini,India,,Product_305,Office Supplies,CloudWare,39283.24,,21/07/2025,15,20.9,2.81,,Bank Transfer,Wholesale,WH-C,Shipped,,SP_58,East,3.0,43.0,Y
CUST2888,Customer_950,male,42.0,invalid-email,,Kathmandu,Madhesh,Nepal,,Product_85,Office Supplies,DataMax,42.0,,,-3,11.6,1.47,,Bank Transfer,Retail,WH-C,Shipped,-2.0,SP_46,Central,4.0,25.0,Yes
CUST2889,Customer_1446,M,-5.0,invalid-email,,Butwal,Lumbini,Nepal,,Product_193,Furniture,TechPro,17421.5,ORD-13831,1/25/2025,-3,19.15,8.69,82428.89,Card,Wholesale,WH-A,deliverd,-2.0,SP_21,West,2.0,25.0,N
CUST2890,Customer_1443,female,42.0,,,Dharan,Bagmati,Nepal,P141,Product_380,Furniture,TechPro,-100.0,ORD-13832,4/5/2025,2,7.01,13.84,,Bank Transfer,Wholesale,WH-B,Shipped,2.0,SP_88,Central,5.0,,N
CUST3834,Customer_2113,M,-5.0,user3833@gmail.com,12345.0,Nepalgunj,Lumbini,India,P960,Product_256,Office Supplies,TechPro,5065.35,,7/11/2025,10,24.03,14.42,62620.23,Card,Online,WH-B,Pending,9.0,SP_13,West,4.0,,
CUST2891,Customer_1276,female,42.0,user3834@company.com,,ktm,Lumbini,India,,Product_33,Information Technology,CloudWare,42.0,ORD-13834,10/6/2025,-3,12.81,2.39,597606.71,Cash,Retail,WH-B,Shipped,,SP_48,West,3.0,,N
